date,open,high,low,close,adjClose,volume
Tue Apr 13 2021,3214,3214,3073.050049,3104.050049,2895.655518,8654596
Thu Apr 15 2021,3160.300049,3237.25,3087.449951,3218.949951,3002.841309,6062760
Fri Apr 16 2021,3229,3247,3182.600098,3195.149902,2980.638916,3224657
Mon Apr 19 2021,3169,3189,3135.100098,3161.800049,2949.527832,2679106
Tue Apr 20 2021,3225,3225.350098,3126.350098,3144.550049,2933.436279,3141893
Thu Apr 22 2021,3148,3148,3105.25,3118.800049,2909.414795,1988980
Fri Apr 23 2021,3105,3119,3091.050049,3109.5,2900.739258,1615309
Mon Apr 26 2021,3102.050049,3153,3088.050049,3100.800049,2892.623047,2490260
Tue Apr 27 2021,3106,3136.100098,3103,3132,2921.729492,1471417
Wed Apr 28 2021,3149.949951,3151,3112,3124.100098,2914.359619,1639037
Thu Apr 29 2021,3145.600098,3157.350098,3105.5,3115.25,2906.103516,1621395
Fri Apr 30 2021,3099,3132.050049,3020,3035.649902,2831.847412,3072305
Mon May 03 2021,3024.899902,3055,3004,3037,2833.106934,1545831
Tue May 04 2021,3062.800049,3090,3035,3049.75,2845.000977,1990777
Wed May 05 2021,3070,3099.399902,3052.399902,3095.699951,2887.865967,1939289
Thu May 06 2021,3105.5,3134,3074,3111.449951,2902.558838,1791671
Fri May 07 2021,3133,3159.850098,3111.800049,3132.899902,2922.568359,1912540
Mon May 10 2021,3145.949951,3164.199951,3125,3145.5,2934.32251,2137153
Tue May 11 2021,3125,3128.100098,3091.149902,3122.600098,2912.960205,2415625
